,video,frame,path,number_of_cells,centers_x,centers_y,radius,index_trajectoriessplit,number_of_cells_corrected
25635,E77,187,E77/Frame187.png,2,"[286, 216]","[199, 284]","[80, 83]",,2
25636,E77,188,E77/Frame188.png,2,"[287, 216]","[198, 285]","[80, 82]",,2
25637,E77,189,E77/Frame189.png,2,"[288, 215]","[198, 285]","[79, 82]",,2
25638,E77,190,E77/Frame190.png,2,"[290, 215]","[197, 286]","[78, 82]",,2
25639,E77,191,E77/Frame191.png,2,"[291, 214]","[197, 287]","[78, 82]",,2
25640,E77,192,E77/Frame192.png,2,"[292, 214]","[196, 287]","[78, 82]",,2
25641,E77,193,E77/Frame193.png,2,"[292, 214]","[195, 286]","[77, 83]",,2
25642,E77,194,E77/Frame194.png,2,"[292, 213]","[194, 286]","[78, 82]",,2
25643,E77,195,E77/Frame195.png,2,"[292, 213]","[193, 287]","[76, 80]",,2
25644,E77,196,E77/Frame196.png,3,"[213, 247, 323]","[287, 165, 230]","[79, 59, 62]",,3
25645,E77,197,E77/Frame197.png,3,"[215, 246, 324]","[290, 163, 232]","[76, 60, 60]",,3
25646,E77,198,E77/Frame198.png,4,"[244, 324, 201, 234]","[163, 235, 243, 312]","[62, 59, 65, 62]",,4
25647,E77,199,E77/Frame199.png,4,"[243, 323, 200, 232]","[163, 237, 240, 314]","[63, 59, 63, 62]",,4
25648,E77,200,E77/Frame200.png,4,"[242, 322, 201, 231]","[163, 239, 237, 314]","[64, 59, 62, 61]",,4
25649,E77,201,E77/Frame201.png,4,"[240, 321, 201, 228]","[163, 241, 235, 314]","[64, 60, 61, 62]",,4
25650,E77,202,E77/Frame202.png,4,"[239, 320, 203, 226]","[164, 241, 233, 313]","[65, 61, 61, 63]",,4
25651,E77,203,E77/Frame203.png,4,"[238, 318, 204, 224]","[164, 241, 231, 312]","[65, 62, 61, 63]",,4
25652,E77,204,E77/Frame204.png,4,"[238, 318, 205, 221]","[165, 241, 229, 311]","[65, 62, 60, 64]",,4
25653,E77,205,E77/Frame205.png,4,"[237, 317, 207, 219]","[166, 240, 227, 309]","[64, 63, 60, 64]",,4
25654,E77,206,E77/Frame206.png,4,"[237, 316, 208, 217]","[166, 240, 226, 308]","[63, 63, 60, 64]",,4
25655,E77,207,E77/Frame207.png,4,"[237, 315, 209, 215]","[167, 240, 224, 306]","[62, 63, 60, 65]",,4
25656,E77,208,E77/Frame208.png,4,"[237, 315, 211, 213]","[168, 240, 222, 305]","[60, 63, 60, 65]",,4
25657,E77,209,E77/Frame209.png,4,"[238, 315, 212, 212]","[169, 239, 220, 304]","[59, 64, 61, 65]",,4
25658,E77,210,E77/Frame210.png,4,"[237, 315, 214, 211]","[171, 239, 218, 303]","[58, 64, 61, 65]",,4
25659,E77,211,E77/Frame211.png,4,"[237, 314, 215, 211]","[173, 239, 216, 303]","[58, 64, 61, 65]",,4
25660,E77,212,E77/Frame212.png,4,"[232, 314, 217, 210]","[175, 240, 214, 302]","[59, 64, 61, 65]",,4
25661,E77,213,E77/Frame213.png,4,"[228, 314, 218, 210]","[175, 240, 212, 301]","[60, 64, 62, 65]",,4
25662,E77,214,E77/Frame214.png,4,"[223, 314, 220, 210]","[176, 240, 212, 301]","[62, 64, 62, 65]",,4
25663,E77,215,E77/Frame215.png,4,"[219, 314, 223, 210]","[176, 240, 215, 301]","[63, 64, 62, 65]",,4
25664,E77,216,E77/Frame216.png,4,"[215, 314, 226, 210]","[176, 241, 217, 301]","[64, 64, 62, 65]",,4
25665,E77,217,E77/Frame217.png,4,"[214, 314, 228, 210]","[177, 241, 220, 302]","[64, 64, 62, 65]",,4
25666,E77,218,E77/Frame218.png,4,"[213, 313, 230, 210]","[178, 241, 224, 302]","[64, 64, 62, 65]",,4
25667,E77,219,E77/Frame219.png,4,"[212, 313, 232, 209]","[178, 241, 227, 302]","[65, 65, 61, 64]",,4
25668,E77,220,E77/Frame220.png,4,"[210, 312, 231, 209]","[179, 240, 227, 301]","[65, 65, 61, 64]",,4
25669,E77,221,E77/Frame221.png,4,"[209, 311, 230, 208]","[179, 240, 227, 301]","[65, 65, 61, 65]",,4
25670,E77,222,E77/Frame222.png,4,"[208, 310, 230, 208]","[178, 239, 227, 300]","[65, 65, 61, 64]",,4
25671,E77,223,E77/Frame223.png,4,"[207, 310, 230, 208]","[178, 239, 226, 299]","[65, 65, 61, 65]",,4
25672,E77,224,E77/Frame224.png,4,"[207, 310, 229, 208]","[178, 239, 225, 299]","[65, 65, 61, 65]",,4
25673,E77,225,E77/Frame225.png,4,"[207, 310, 229, 209]","[178, 238, 224, 298]","[65, 65, 61, 65]",,4
25674,E77,226,E77/Frame226.png,4,"[207, 311, 230, 209]","[178, 238, 224, 298]","[65, 65, 61, 65]",,4
25675,E77,227,E77/Frame227.png,4,"[207, 310, 230, 210]","[177, 238, 224, 297]","[65, 65, 61, 65]",,4
25676,E77,228,E77/Frame228.png,4,"[207, 310, 230, 210]","[177, 238, 223, 297]","[65, 65, 62, 65]",,4
25677,E77,229,E77/Frame229.png,4,"[207, 310, 231, 211]","[177, 237, 223, 297]","[65, 65, 61, 66]",,4
25678,E77,230,E77/Frame230.png,4,"[206, 311, 231, 211]","[177, 237, 221, 296]","[65, 65, 62, 66]",,4
25679,E77,231,E77/Frame231.png,4,"[206, 310, 232, 211]","[176, 236, 220, 296]","[65, 65, 62, 66]",,4
25680,E77,232,E77/Frame232.png,4,"[206, 310, 232, 211]","[176, 236, 218, 296]","[65, 65, 62, 65]",,4
25681,E77,233,E77/Frame233.png,4,"[205, 309, 232, 211]","[175, 236, 217, 295]","[65, 65, 62, 65]",,4
25682,E77,234,E77/Frame234.png,4,"[205, 309, 232, 210]","[175, 237, 216, 295]","[65, 65, 62, 65]",,4
25683,E77,235,E77/Frame235.png,4,"[205, 308, 233, 210]","[175, 238, 216, 296]","[65, 65, 62, 65]",,4
25684,E77,236,E77/Frame236.png,4,"[204, 307, 233, 209]","[175, 239, 215, 296]","[65, 65, 62, 64]",,4
25685,E77,237,E77/Frame237.png,4,"[204, 307, 234, 209]","[175, 239, 215, 296]","[65, 65, 62, 64]",,4
25686,E77,238,E77/Frame238.png,4,"[204, 307, 234, 209]","[176, 239, 215, 296]","[65, 65, 62, 64]",,4
25687,E77,239,E77/Frame239.png,4,"[204, 306, 235, 209]","[176, 239, 214, 295]","[65, 66, 61, 65]",,4
25688,E77,240,E77/Frame240.png,4,"[204, 306, 236, 209]","[175, 239, 213, 295]","[65, 66, 61, 65]",,4
25689,E77,241,E77/Frame241.png,4,"[203, 306, 237, 209]","[175, 238, 213, 294]","[64, 66, 61, 65]",,4
25690,E77,242,E77/Frame242.png,4,"[203, 306, 238, 210]","[175, 237, 212, 294]","[65, 66, 61, 64]",,4
25691,E77,243,E77/Frame243.png,4,"[202, 306, 239, 210]","[175, 236, 212, 293]","[64, 66, 61, 64]",,4
25692,E77,244,E77/Frame244.png,4,"[201, 306, 240, 210]","[174, 236, 211, 292]","[64, 67, 62, 64]",,4
25693,E77,245,E77/Frame245.png,4,"[201, 306, 240, 211]","[174, 235, 212, 292]","[64, 66, 62, 64]",,4
25694,E77,246,E77/Frame246.png,4,"[200, 306, 241, 211]","[174, 235, 211, 292]","[64, 67, 62, 64]",,4
25695,E77,247,E77/Frame247.png,4,"[200, 306, 241, 211]","[174, 235, 211, 292]","[64, 67, 62, 64]",,4
25696,E77,248,E77/Frame248.png,4,"[200, 306, 241, 212]","[174, 234, 211, 292]","[64, 66, 62, 64]",,4
25697,E77,249,E77/Frame249.png,4,"[200, 306, 241, 212]","[174, 234, 211, 292]","[64, 66, 62, 64]",,4
25698,E77,250,E77/Frame250.png,4,"[200, 307, 241, 212]","[175, 233, 210, 291]","[64, 67, 62, 64]",,4
25699,E77,251,E77/Frame251.png,4,"[201, 307, 242, 212]","[175, 233, 210, 291]","[64, 67, 63, 64]",,4
25700,E77,252,E77/Frame252.png,4,"[200, 307, 242, 212]","[175, 233, 209, 291]","[64, 66, 63, 64]",,4
25701,E77,253,E77/Frame253.png,4,"[200, 307, 243, 212]","[175, 234, 208, 291]","[64, 66, 63, 64]",,4
25702,E77,254,E77/Frame254.png,4,"[200, 307, 243, 212]","[175, 234, 208, 290]","[64, 66, 63, 64]",,4
25703,E77,255,E77/Frame255.png,4,"[200, 307, 244, 212]","[175, 234, 209, 290]","[64, 66, 63, 65]",,4
25704,E77,256,E77/Frame256.png,4,"[200, 306, 244, 213]","[175, 235, 209, 290]","[64, 66, 63, 65]",,4
25705,E77,257,E77/Frame257.png,4,"[200, 306, 244, 213]","[174, 234, 209, 290]","[64, 66, 63, 65]",,4
25706,E77,258,E77/Frame258.png,4,"[201, 307, 244, 213]","[174, 234, 209, 290]","[64, 67, 62, 64]",,4
25707,E77,259,E77/Frame259.png,4,"[201, 307, 244, 213]","[174, 233, 209, 289]","[65, 67, 62, 64]",,4
25708,E77,260,E77/Frame260.png,4,"[202, 307, 244, 213]","[173, 233, 209, 289]","[64, 67, 62, 63]",,4
25709,E77,261,E77/Frame261.png,4,"[202, 307, 244, 213]","[173, 232, 209, 289]","[64, 67, 62, 63]",,4
25710,E77,262,E77/Frame262.png,4,"[202, 307, 244, 213]","[173, 232, 209, 288]","[65, 67, 62, 63]",,4
25711,E77,263,E77/Frame263.png,4,"[202, 308, 244, 213]","[173, 232, 208, 288]","[64, 67, 62, 63]",,4
25712,E77,264,E77/Frame264.png,4,"[202, 308, 244, 213]","[173, 231, 208, 287]","[65, 67, 62, 63]",,4
25713,E77,265,E77/Frame265.png,4,"[202, 308, 244, 213]","[173, 231, 208, 287]","[65, 67, 62, 63]",,4
25714,E77,266,E77/Frame266.png,4,"[202, 308, 244, 214]","[173, 231, 207, 287]","[65, 67, 63, 63]",,4
25715,E77,267,E77/Frame267.png,4,"[202, 308, 245, 214]","[172, 230, 207, 287]","[65, 67, 63, 63]",,4
25716,E77,268,E77/Frame268.png,4,"[203, 309, 245, 215]","[172, 231, 207, 287]","[65, 67, 63, 63]",,4
25717,E77,269,E77/Frame269.png,4,"[203, 309, 245, 215]","[172, 231, 208, 287]","[65, 67, 62, 63]",,4
25718,E77,270,E77/Frame270.png,4,"[203, 309, 245, 215]","[173, 231, 209, 288]","[65, 67, 62, 63]",,4
25719,E77,271,E77/Frame271.png,4,"[203, 309, 245, 215]","[173, 232, 209, 287]","[65, 67, 61, 64]",,4
25720,E77,272,E77/Frame272.png,4,"[204, 309, 245, 215]","[173, 232, 210, 287]","[65, 67, 61, 64]",,4
25721,E77,273,E77/Frame273.png,4,"[204, 309, 246, 215]","[173, 233, 210, 287]","[65, 67, 61, 64]",,4
25722,E77,274,E77/Frame274.png,4,"[205, 310, 246, 215]","[173, 233, 210, 287]","[65, 67, 62, 64]",,4
25723,E77,275,E77/Frame275.png,4,"[205, 310, 247, 215]","[173, 233, 210, 287]","[65, 67, 62, 64]",,4
25724,E77,276,E77/Frame276.png,4,"[205, 310, 247, 215]","[173, 233, 211, 287]","[65, 66, 62, 64]",,4
25725,E77,277,E77/Frame277.png,4,"[205, 310, 247, 215]","[174, 233, 211, 287]","[65, 66, 62, 64]",,4
25726,E77,278,E77/Frame278.png,4,"[205, 310, 247, 215]","[175, 233, 211, 288]","[65, 66, 62, 64]",,4
25727,E77,279,E77/Frame279.png,4,"[204, 310, 247, 216]","[176, 233, 212, 288]","[65, 66, 62, 64]",,4
25728,E77,280,E77/Frame280.png,4,"[204, 310, 247, 216]","[177, 233, 213, 289]","[65, 66, 62, 64]",,4
25729,E77,281,E77/Frame281.png,4,"[205, 310, 247, 217]","[178, 233, 213, 290]","[65, 66, 62, 64]",,4
25730,E77,282,E77/Frame282.png,4,"[205, 310, 247, 217]","[179, 234, 214, 291]","[66, 66, 62, 63]",,4
25731,E77,283,E77/Frame283.png,4,"[206, 310, 247, 217]","[179, 234, 214, 291]","[66, 65, 62, 64]",,4
25732,E77,284,E77/Frame284.png,4,"[207, 311, 248, 216]","[179, 234, 214, 292]","[66, 64, 62, 63]",,4
25733,E77,285,E77/Frame285.png,4,"[207, 311, 248, 216]","[178, 234, 214, 293]","[65, 65, 61, 64]",,4
25734,E77,286,E77/Frame286.png,4,"[208, 312, 249, 217]","[177, 233, 213, 293]","[65, 65, 61, 65]",,4
25735,E77,287,E77/Frame287.png,4,"[209, 312, 250, 217]","[176, 232, 212, 294]","[65, 66, 60, 65]",,4
25736,E77,288,E77/Frame288.png,4,"[210, 312, 252, 217]","[175, 231, 210, 294]","[65, 67, 60, 65]",,4
25737,E77,289,E77/Frame289.png,4,"[211, 311, 255, 218]","[174, 230, 207, 294]","[65, 67, 60, 66]",,4
25738,E77,290,E77/Frame290.png,4,"[212, 311, 257, 217]","[174, 229, 204, 294]","[65, 67, 61, 66]",,4
25739,E77,291,E77/Frame291.png,4,"[212, 310, 259, 217]","[174, 228, 201, 294]","[65, 67, 61, 65]",,4
25740,E77,292,E77/Frame292.png,4,"[212, 311, 261, 216]","[174, 228, 199, 294]","[65, 66, 62, 66]",,4
25741,E77,293,E77/Frame293.png,4,"[211, 312, 262, 216]","[174, 228, 198, 293]","[65, 65, 64, 65]",,4
25742,E77,294,E77/Frame294.png,4,"[210, 312, 263, 215]","[174, 227, 199, 293]","[65, 64, 64, 65]",,4
25743,E77,295,E77/Frame295.png,4,"[210, 313, 263, 214]","[175, 228, 200, 292]","[65, 62, 65, 65]",,4
25744,E77,296,E77/Frame296.png,3,"[210, 314, 263]","[176, 228, 201]","[66, 62, 65]",,5
25745,E77,297,E77/Frame297.png,3,"[211, 313, 262]","[176, 230, 203]","[66, 63, 65]",,5
25746,E77,298,E77/Frame298.png,2,"[213, 312]","[176, 233]","[67, 64]",,6
25747,E77,299,E77/Frame299.png,2,"[215, 311]","[176, 235]","[67, 65]",,6
25748,E77,300,E77/Frame300.png,2,"[216, 310]","[175, 237]","[67, 67]",,6
25749,E77,301,E77/Frame301.png,2,"[218, 309]","[174, 240]","[67, 68]",,6
25750,E77,302,E77/Frame302.png,2,"[219, 309]","[172, 241]","[67, 69]",,6
25751,E77,303,E77/Frame303.png,2,"[220, 310]","[171, 243]","[67, 69]",,6
25752,E77,304,E77/Frame304.png,2,"[220, 309]","[169, 245]","[67, 70]",,6
25753,E77,305,E77/Frame305.png,2,"[220, 309]","[170, 246]","[68, 69]",,6
25754,E77,306,E77/Frame306.png,0,[],[],[],,8
25755,E77,307,E77/Frame307.png,0,[],[],[],,8
25756,E78,1,E78/Frame001.png,1,[250],[238],[108],,1
25757,E78,2,E78/Frame002.png,1,[249],[242],[108],,1
25758,E78,3,E78/Frame003.png,1,[249],[246],[108],,1
25759,E78,4,E78/Frame004.png,1,[249],[249],[108],,1
25760,E78,5,E78/Frame005.png,1,[249],[252],[108],,1
25761,E78,6,E78/Frame006.png,1,[248],[254],[108],,1
25762,E78,7,E78/Frame007.png,1,[248],[256],[108],,1
25763,E78,8,E78/Frame008.png,1,[247],[258],[108],,1
25764,E78,9,E78/Frame009.png,1,[247],[259],[108],,1
25765,E78,10,E78/Frame010.png,1,[247],[260],[107],,1
25766,E78,11,E78/Frame011.png,1,[247],[260],[107],,1
25767,E78,12,E78/Frame012.png,1,[247],[260],[107],,1
25768,E78,13,E78/Frame013.png,1,[247],[260],[107],,1
25769,E78,14,E78/Frame014.png,1,[247],[259],[106],,1
25770,E78,15,E78/Frame015.png,1,[248],[258],[106],,1
25771,E78,16,E78/Frame016.png,1,[248],[257],[106],,1
25772,E78,17,E78/Frame017.png,1,[249],[256],[106],,1
25773,E78,18,E78/Frame018.png,1,[249],[256],[106],,1
25774,E78,19,E78/Frame019.png,1,[250],[256],[106],,1
25775,E78,20,E78/Frame020.png,1,[251],[256],[106],,1
25776,E78,21,E78/Frame021.png,1,[251],[256],[106],,1
25777,E78,22,E78/Frame022.png,1,[252],[255],[106],,1
25778,E78,23,E78/Frame023.png,1,[252],[255],[106],,1
25779,E78,24,E78/Frame024.png,1,[253],[254],[106],,1
25780,E78,25,E78/Frame025.png,1,[253],[254],[106],,1
25781,E78,26,E78/Frame026.png,1,[253],[253],[105],,1
25782,E78,27,E78/Frame027.png,1,[253],[251],[105],,1
25783,E78,28,E78/Frame028.png,1,[254],[250],[105],,1
25784,E78,29,E78/Frame029.png,1,[254],[248],[105],,1
25785,E78,30,E78/Frame030.png,1,[254],[247],[105],,1
25786,E78,31,E78/Frame031.png,1,[254],[246],[105],,1
25787,E78,32,E78/Frame032.png,1,[255],[245],[105],,1
25788,E78,33,E78/Frame033.png,1,[255],[243],[105],,1
25789,E78,34,E78/Frame034.png,1,[256],[242],[105],,1
25790,E78,35,E78/Frame035.png,1,[256],[241],[105],,1
25791,E78,36,E78/Frame036.png,1,[257],[241],[105],,1
25792,E78,37,E78/Frame037.png,1,[257],[240],[105],,1
25793,E78,38,E78/Frame038.png,1,[258],[240],[105],,1
25794,E78,39,E78/Frame039.png,1,[258],[240],[105],,1
25795,E78,40,E78/Frame040.png,1,[258],[239],[105],,1
25796,E78,41,E78/Frame041.png,1,[258],[238],[104],,1
25797,E78,42,E78/Frame042.png,1,[258],[237],[104],,1
25798,E78,43,E78/Frame043.png,1,[258],[236],[104],,1
25799,E78,44,E78/Frame044.png,1,[258],[234],[104],,1
25800,E78,45,E78/Frame045.png,1,[258],[233],[104],,1
25801,E78,46,E78/Frame046.png,1,[258],[231],[104],,1
25802,E78,47,E78/Frame047.png,1,[259],[230],[104],,1
25803,E78,48,E78/Frame048.png,1,[259],[230],[103],,1
25804,E78,49,E78/Frame049.png,1,[259],[230],[102],,1
25805,E78,50,E78/Frame050.png,2,"[248, 256]","[158, 277]","[82, 85]",,2
25806,E78,51,E78/Frame051.png,2,"[248, 257]","[158, 277]","[81, 83]",,2
25807,E78,52,E78/Frame052.png,2,"[248, 258]","[158, 277]","[81, 83]",,2
25808,E78,53,E78/Frame053.png,2,"[248, 258]","[156, 277]","[80, 83]",,2
25809,E78,54,E78/Frame054.png,2,"[248, 259]","[155, 277]","[80, 82]",,2
25810,E78,55,E78/Frame055.png,2,"[247, 259]","[154, 276]","[79, 82]",,2
25811,E78,56,E78/Frame056.png,2,"[246, 259]","[152, 276]","[79, 82]",,2
25812,E78,57,E78/Frame057.png,2,"[246, 260]","[151, 275]","[79, 83]",,2
25813,E78,58,E78/Frame058.png,2,"[245, 260]","[150, 273]","[80, 83]",,2
25814,E78,59,E78/Frame059.png,2,"[245, 260]","[149, 272]","[80, 84]",,2
25815,E78,60,E78/Frame060.png,2,"[245, 260]","[147, 271]","[81, 85]",,2
25816,E78,61,E78/Frame061.png,2,"[245, 260]","[146, 270]","[81, 85]",,2
25817,E78,62,E78/Frame062.png,2,"[245, 259]","[145, 269]","[82, 85]",,2
25818,E78,63,E78/Frame063.png,2,"[245, 259]","[145, 269]","[82, 85]",,2
25819,E78,64,E78/Frame064.png,2,"[245, 259]","[144, 268]","[82, 85]",,2
25820,E78,65,E78/Frame065.png,2,"[245, 258]","[144, 268]","[83, 85]",,2
25821,E78,66,E78/Frame066.png,2,"[246, 258]","[144, 267]","[83, 85]",,2
25822,E78,67,E78/Frame067.png,2,"[246, 258]","[144, 267]","[83, 85]",,2
25823,E78,68,E78/Frame068.png,2,"[246, 257]","[144, 266]","[83, 85]",,2
25824,E78,69,E78/Frame069.png,2,"[245, 256]","[144, 266]","[83, 85]",,2
25825,E78,70,E78/Frame070.png,2,"[245, 256]","[143, 265]","[83, 84]",,2
25826,E78,71,E78/Frame071.png,2,"[245, 256]","[143, 265]","[83, 84]",,2
25827,E78,72,E78/Frame072.png,2,"[244, 255]","[143, 265]","[83, 84]",,2
25828,E78,73,E78/Frame073.png,2,"[243, 255]","[143, 264]","[83, 84]",,2
25829,E78,74,E78/Frame074.png,2,"[243, 255]","[143, 264]","[83, 85]",,2
25830,E78,75,E78/Frame075.png,2,"[243, 254]","[143, 263]","[82, 85]",,2
25831,E78,76,E78/Frame076.png,2,"[242, 254]","[142, 263]","[82, 85]",,2
25832,E78,77,E78/Frame077.png,2,"[241, 254]","[142, 263]","[82, 85]",,2
25833,E78,78,E78/Frame078.png,2,"[241, 253]","[141, 263]","[82, 85]",,2
25834,E78,79,E78/Frame079.png,2,"[241, 253]","[141, 262]","[82, 85]",,2
25835,E78,80,E78/Frame080.png,2,"[240, 253]","[141, 262]","[82, 85]",,2
25836,E78,81,E78/Frame081.png,2,"[240, 253]","[140, 262]","[81, 84]",,2
25837,E78,82,E78/Frame082.png,2,"[240, 253]","[140, 262]","[81, 84]",,2
25838,E78,83,E78/Frame083.png,2,"[239, 253]","[140, 262]","[81, 84]",,2
25839,E78,84,E78/Frame084.png,2,"[239, 253]","[139, 262]","[81, 84]",,2
25840,E78,85,E78/Frame085.png,2,"[239, 253]","[139, 262]","[82, 84]",,2
25841,E78,86,E78/Frame086.png,2,"[239, 253]","[138, 261]","[82, 84]",,2
25842,E78,87,E78/Frame087.png,2,"[239, 253]","[138, 261]","[81, 84]",,2
25843,E78,88,E78/Frame088.png,2,"[239, 253]","[137, 261]","[81, 84]",,2
25844,E78,89,E78/Frame089.png,2,"[238, 252]","[137, 261]","[80, 83]",,2
25845,E78,90,E78/Frame090.png,2,"[238, 252]","[137, 261]","[80, 83]",,2
25846,E78,91,E78/Frame091.png,2,"[238, 251]","[136, 261]","[80, 83]",,2
25847,E78,92,E78/Frame092.png,2,"[238, 251]","[136, 260]","[80, 83]",,2
25848,E78,93,E78/Frame093.png,2,"[238, 251]","[136, 260]","[80, 83]",,2
25849,E78,94,E78/Frame094.png,2,"[238, 251]","[135, 261]","[81, 83]",,2
25850,E78,95,E78/Frame095.png,2,"[238, 252]","[135, 261]","[81, 83]",,2
25851,E78,96,E78/Frame096.png,2,"[238, 252]","[135, 261]","[81, 83]",,2
25852,E78,97,E78/Frame097.png,2,"[238, 252]","[134, 261]","[81, 83]",,2
25853,E78,98,E78/Frame098.png,2,"[238, 252]","[135, 261]","[81, 83]",,2
25854,E78,99,E78/Frame099.png,2,"[238, 252]","[135, 261]","[81, 83]",,2
25855,E78,100,E78/Frame100.png,2,"[238, 252]","[135, 261]","[80, 84]",,2
25856,E78,101,E78/Frame101.png,2,"[238, 252]","[136, 260]","[80, 84]",,2
25857,E78,102,E78/Frame102.png,2,"[238, 253]","[136, 260]","[80, 84]",,2
25858,E78,103,E78/Frame103.png,2,"[238, 253]","[136, 260]","[80, 84]",,2
25859,E78,104,E78/Frame104.png,2,"[238, 253]","[137, 261]","[80, 84]",,2
25860,E78,105,E78/Frame105.png,2,"[238, 254]","[137, 261]","[80, 84]",,2
25861,E78,106,E78/Frame106.png,2,"[238, 254]","[138, 261]","[80, 84]",,2
25862,E78,107,E78/Frame107.png,2,"[238, 254]","[138, 262]","[81, 84]",,2
25863,E78,108,E78/Frame108.png,2,"[238, 254]","[139, 262]","[81, 84]",,2
25864,E78,109,E78/Frame109.png,2,"[238, 254]","[139, 262]","[81, 84]",,2
25865,E78,110,E78/Frame110.png,2,"[238, 254]","[139, 262]","[81, 84]",,2
25866,E78,111,E78/Frame111.png,2,"[238, 254]","[138, 262]","[81, 84]",,2
25867,E78,112,E78/Frame112.png,2,"[238, 253]","[138, 263]","[82, 83]",,2
25868,E78,113,E78/Frame113.png,2,"[238, 253]","[138, 263]","[82, 83]",,2
25869,E78,114,E78/Frame114.png,2,"[238, 253]","[139, 263]","[82, 83]",,2
25870,E78,115,E78/Frame115.png,2,"[238, 253]","[139, 262]","[81, 83]",,2
25871,E78,116,E78/Frame116.png,2,"[238, 253]","[139, 262]","[81, 84]",,2
25872,E78,117,E78/Frame117.png,2,"[238, 253]","[139, 262]","[81, 84]",,2
25873,E78,118,E78/Frame118.png,2,"[238, 254]","[139, 262]","[81, 83]",,2
25874,E78,119,E78/Frame119.png,2,"[238, 254]","[139, 262]","[81, 83]",,2
25875,E78,120,E78/Frame120.png,2,"[239, 254]","[139, 262]","[81, 83]",,2
25876,E78,121,E78/Frame121.png,2,"[239, 254]","[138, 262]","[81, 83]",,2
25877,E78,122,E78/Frame122.png,2,"[239, 255]","[138, 262]","[81, 83]",,2
25878,E78,123,E78/Frame123.png,2,"[239, 255]","[137, 262]","[81, 83]",,2
25879,E78,124,E78/Frame124.png,2,"[240, 255]","[136, 262]","[81, 83]",,2
25880,E78,125,E78/Frame125.png,2,"[240, 255]","[136, 262]","[81, 83]",,2
25881,E78,126,E78/Frame126.png,2,"[240, 255]","[135, 262]","[81, 83]",,2
25882,E78,127,E78/Frame127.png,2,"[241, 255]","[135, 262]","[81, 83]",,2
25883,E78,128,E78/Frame128.png,2,"[241, 256]","[135, 262]","[81, 84]",,2
25884,E78,129,E78/Frame129.png,2,"[241, 256]","[135, 263]","[81, 84]",,2
25885,E78,130,E78/Frame130.png,2,"[241, 256]","[136, 263]","[81, 84]",,2
25886,E78,131,E78/Frame131.png,2,"[242, 256]","[136, 263]","[80, 84]",,2
25887,E78,132,E78/Frame132.png,2,"[242, 256]","[136, 263]","[81, 84]",,2
25888,E78,133,E78/Frame133.png,2,"[242, 256]","[136, 262]","[80, 84]",,2
25889,E78,134,E78/Frame134.png,2,"[242, 256]","[135, 262]","[80, 84]",,2
25890,E78,135,E78/Frame135.png,2,"[241, 256]","[135, 262]","[80, 84]",,2
25891,E78,136,E78/Frame136.png,2,"[241, 256]","[135, 262]","[80, 84]",,2
25892,E78,137,E78/Frame137.png,2,"[241, 256]","[135, 262]","[80, 84]",,2
25893,E78,138,E78/Frame138.png,2,"[241, 257]","[135, 262]","[80, 84]",,2
25894,E78,139,E78/Frame139.png,2,"[242, 257]","[135, 262]","[80, 84]",,2
25895,E78,140,E78/Frame140.png,2,"[242, 257]","[135, 262]","[80, 84]",,2
25896,E78,141,E78/Frame141.png,2,"[242, 257]","[135, 262]","[80, 84]",,2
25897,E78,142,E78/Frame142.png,2,"[242, 257]","[135, 262]","[80, 84]",,2
25898,E78,143,E78/Frame143.png,2,"[243, 258]","[135, 263]","[80, 84]",,2
25899,E78,144,E78/Frame144.png,2,"[243, 258]","[135, 264]","[80, 83]",,2
25900,E78,145,E78/Frame145.png,2,"[244, 259]","[135, 265]","[80, 83]",,2
25901,E78,146,E78/Frame146.png,2,"[244, 259]","[135, 265]","[80, 83]",,2
25902,E78,147,E78/Frame147.png,2,"[244, 259]","[136, 266]","[80, 83]",,2
25903,E78,148,E78/Frame148.png,2,"[245, 259]","[136, 266]","[81, 83]",,2
25904,E78,149,E78/Frame149.png,2,"[245, 258]","[136, 266]","[81, 83]",,2
25905,E78,150,E78/Frame150.png,2,"[245, 258]","[136, 266]","[81, 83]",,2
25906,E78,151,E78/Frame151.png,2,"[245, 258]","[137, 266]","[81, 84]",,2
25907,E78,152,E78/Frame152.png,2,"[245, 258]","[137, 265]","[81, 84]",,2
25908,E78,153,E78/Frame153.png,2,"[245, 258]","[137, 265]","[82, 84]",,2
25909,E78,154,E78/Frame154.png,2,"[245, 258]","[138, 265]","[82, 84]",,2
25910,E78,155,E78/Frame155.png,2,"[246, 258]","[138, 265]","[82, 84]",,2
25911,E78,156,E78/Frame156.png,2,"[246, 258]","[138, 265]","[82, 84]",,2
25912,E78,157,E78/Frame157.png,2,"[246, 258]","[138, 265]","[82, 84]",,2
25913,E78,158,E78/Frame158.png,2,"[246, 259]","[138, 265]","[82, 84]",,2
25914,E78,159,E78/Frame159.png,2,"[246, 259]","[138, 265]","[82, 84]",,2
25915,E78,160,E78/Frame160.png,2,"[246, 259]","[139, 265]","[82, 83]",,2
25916,E78,161,E78/Frame161.png,2,"[245, 258]","[139, 266]","[83, 83]",,2
25917,E78,162,E78/Frame162.png,2,"[245, 258]","[139, 266]","[83, 83]",,2
25918,E78,163,E78/Frame163.png,2,"[245, 257]","[138, 266]","[83, 83]",,2
